,Unnamed: 0,Tweet,Preprocessed Tweet,label_id,label
2878,2878,HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD! ,re still discouraged means re listening wrong voices amp looking wrong lord,2,optimism
2879,2879,Can we go back 2 weeks and start again ?? This is seriously dreadful ,go back weeks start seriously dreadful,3,sadness
2880,2880,I wish harry would start tweeting people again ,wish harry would start tweeting people,3,sadness
2881,2881,A @user not turning up? Why am I not surprised. Late for work again! #fuming ,turning surprised late work fuming,0,anger
2882,2882,And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread. ,im even going get discriminatory several religions mandate followers let hair dread,0,anger
2883,2883,So fucking mad my blood boiling. ,fucking mad blood boiling,0,anger
2884,2884,@user we have the same age and you're 1000 times more beautiful than me! #sad 😂 ,age re times beautiful sad,3,sadness
2885,2885,People that smoke cigarettes irritate my soul. ,people smoke cigarettes irritate soul,0,anger
2886,2886,Being playful as shit😤 ,playful shit,0,anger
2887,2887,Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @user ,mou jovial trying impress players much player bigger minute saf wo it tolerate is,0,anger
2888,2888,"We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails ",wished it hilarious fails,1,joy
2889,2889,@user They wanna bully the Inhuman. ,wan na bully inhuman,0,anger
2890,2890,Way towards be prominent if your exasperate is peaked?: TGMbNqUEe ,way towards prominent exasperate peaked,0,anger
2891,2891,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking ",it know patrons it think tell shocking,0,anger
2892,2892,@user I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad ,i confident never experience successes last yrs best hope another sad,3,sadness
2893,2893,"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️ ",especially comes voicing displeasure ca it tell straight hold peace,0,anger
2894,2894,@user #Hypocritical considering the #MiLLiONS of dollars you and @user took from #horrible people and spent on yourselves. ,hypocritical considering millions dollars took horrible people spent,0,anger
2895,2895,@user can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting? ,maybe break smaller bits space doesn't seem daunting,0,anger
2896,2896,@user I don't think your a girls girl #fraud  #celebeffer ,it think girls girl fraud,0,anger
2897,2897,Worst juror ever? Michelle. You were Nicole's biggest threat.  #bb18 ,worst juror ever michelle nicole i biggest threat be,0,anger
2898,2898,@user She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he - ,winning war raging inside mind desire love rolling something,0,anger
2899,2899,Our soldiers in war zones are held to a higher level of rules of engagement than our police officers.  ,soldiers war zones held higher level rules engagement police officers,3,sadness
2900,2900,@user  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail ,it think moralist respect anyone think all ruffle feathers toenail,0,anger
2901,2901,You don't know how to love me when you're sober #sober #selenagomez #revival ,it know love re sober sober revival,3,sadness
2902,2902,Hey @user - how do I find my play history on new #ios10 #appleMusic #music #lost ,hey find play history new is music lost,3,sadness
2903,2903,Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage ,wee pop socks keep falling inside shoes rage,0,anger
2904,2904,"Really planned on making videos this week. Then. A tv died, phone broke, truck died, #depression took over. I'm wondering what I did 2 karma ",really planned making videos week to died phone broke truck died depression took i wondering karma,3,sadness
2905,2905,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot ,taking picture awkward smile me picture day awkward smile conclusion stop smiling i pictured smile orgot,1,joy
2906,2906,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums  ",radio told lady gaga going country like beatles decided opera singing final albums,1,joy
2907,2907,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld ,i sad man leaves work little bit late worst fear oh get stopped police sad offworld,3,sadness
2908,2908,Dates in the glove box' is pure panic excuse #GBBO ,dates glove box pure panic excuse go,3,sadness
2909,2909,jamming out to fury in math class wanting to die hbu ,jamming fury math class wanting die hub,0,anger
2910,2910,"#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @user #terrorism #UN ",pakistan i terrorist state i carries war crimes india terrorism un,0,anger
2911,2911,@user is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems. ,shoulder legit concern expects play it reassuring games season shoulder problems,3,sadness
2912,2912,@user left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence ,left wing panic hillary weak know revolution movement nothings going help left tuppence,0,anger
2913,2913,"When anger rises, think of the consequences. #quote #wisdom #anger ",anger rises think consequences quote wisdom anger,0,anger
2914,2914,"Before the year ends I'll probably get master 12s or flu games, true blues, and space jams. ",year ends all probably get master flu games true blues space jams,2,optimism
2915,2915,Watch this amazing live.ly broadcast by @user #lively #musically ,watch amazing lively broadcast lively musically,1,joy
2916,2916,@user there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage ,room jokes hockey serious business made teams fill tournament outrage,0,anger
2917,2917,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship ,drive home today heard censored version spirits guns replaced dreams awful censorship,0,anger
2918,2918,It hasn't sunk in that I'm meeting the twins ,it sunk i meeting twins,2,optimism
2919,2919,@user breezy luvvvv ,breezy,1,joy
2920,2920,Worry makes you look at the problem and God makes you look at the promise. #problem #promise #worry #fear #faith #God #theanswer #spiritu... ,worry makes look problem god makes look promise problem promise worry fear faith god spiritu,2,optimism
2921,2921,Extreme sadness ,extreme sadness,3,sadness
2922,2922,@user My liver is elated that isn't us ,liver elated it us,1,joy
2923,2923,@user The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre. ,haunting favorite horror movie actually one favorite movies time matter genre,1,joy
2924,2924,Just watching crimewatch what kind of sick fuck touches 6 year olds 😡😡😡😡 shit like this makes me fume!!! ,watching kind sick fuck touches year olds shit like makes fume,0,anger
2925,2925,My heads still in Ibiza but my body is sat at me desk at work #depressing ,heads still ibiza body sat desk work depressing,3,sadness
2926,2926,@user just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy ,preordered pale ep would paid phone call would freaked said anything shy,0,anger
2927,2927,A black female LEO💙 was shot 8 times and died in Philadelphia --Where's the #outrage black people? @user #Sharpton #blm #TheFive ,black female leo shot times died philadelphia i outrage black people sharpen bum they've,0,anger
2928,2928,"I love my mother, but talking about the recent horrific murders with her is exhausting. Is this really how America feels? ",love mother talking recent horrific murders exhausting really america feels,1,joy
2929,2929,i already gets aggravated too fast like why aggravate me on purpose? ,already gets aggravated fast like aggravate purpose,0,anger
2930,2930,@user something a cyber bully would say ,something cyber bully would say,0,anger
2931,2931,I'm a nervous wreck omg ,i nervous wreck om,3,sadness
2932,2932,@user Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂😂!! ,laughing loud yeah read stayed it nap till collect people think ve got,1,joy
2933,2933,@user @user oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either ,oh yeah hate air raid it like offense i fan ole miss one either,0,anger
2934,2934,@user those sparkling looks like a gay vampire 😁 ,sparkling looks like gay vampire,1,joy
2935,2935,@user growl!!! ,growl,0,anger
2936,2936,"tones - \n: 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her ",tones i favourite chris pine stans love tones anything it sweet summer child attack anyone hurts,1,joy
2937,2937,"I start work tmrw yall, i'm nervous lol ",start work try yall i nervous laughing loud,1,joy
2938,2938,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic ,book fricking insane like holy crap panic,0,anger
2939,2939,"Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing! ",going get new horror movie tattoo tonight artist flaked red time amp said done tattooing,0,anger
2940,2940,It were during the past's mistakes- similar to terror was pretty remarkable. ,past i mistakes similar terror pretty remarkable,2,optimism
2941,2941,I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅 ,it ever know change vibe i ruined considered holding grudge,0,anger
2942,2942,@user looking like @user in his heyday ,looking like heyday,1,joy
2943,2943,Ffs clan... seriously never been so disheartened ,ifs clan seriously never disheartened,3,sadness
2944,2944,@user just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do... #sike #losers  ,trying go home tonight run and run red i champs like losers,0,anger
2945,2945,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor ,americans think media nothing government propaganda is lies control is garbage,0,anger
2946,2946,"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground. ",either look like raging bitch i obnoxiously laughing something funny it think i middle ground,0,anger
2947,2947,My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son ,son friends facebook yet moping around house complaining one talk i right son,3,sadness
2948,2948,@user great programme tonight #sad #upsetting #extremeworld ,great programme tonight sad upsetting,3,sadness
2949,2949,Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan ,remembering day still didn't know pop i thinking sad life without pop fan,3,sadness
2950,2950,Tremor!!!\n #tremor ,tremor i tremor,3,sadness
2951,2951,@user it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown ,i do it follow party fail letdown,3,sadness
2952,2952,@user otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves ,otherwise re committing crime soul sober pal know good bad,2,optimism
2953,2953,World wants #peace from #terrorism #WorldPeaceDay #internationaldayofpeace ,world wants peace terrorism,2,optimism
2954,2954,Every time I hear @user organ kick in on the new @user I break into the goofiest smile. ,every time hear organ kick new break goodies smile,1,joy
2955,2955,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine?? ,imagine twitter fume corn loses election smith leads labour worse result suggested corn imagine,0,anger
2956,2956,@user i like cold gloomy weather ,like cold gloomy weather,1,joy
2957,2957,Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾 ,boys fall makes miss cheering friday nights much soooo bad,3,sadness
2958,2958,"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot ",i fret cool humans follow become instantly cool i bot,1,joy
2959,2959,"Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...' ",like keep grinding boy life change one year even i dark sun shining somewhere,2,optimism
2960,2960,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer' ",america finding gratitude amidst sadness frustration race fear anger racism remain hopeful i earth fixer,2,optimism
2961,2961,@user @user shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos ,shot black police woman typical looney toon thinking hillary divide chaos,0,anger
2962,2962,Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist ,imagine bitter bias dating amp sending threats partner like i nasty it even know exist,0,anger
2963,2963,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens ,halloween party coming soon turnt ruin lit scary haunt kittens,1,joy
2964,2964,"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan ",want peace prepare war destroy terror states like pakistan,0,anger
2965,2965,The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some ,book im sitting lots happened made moor angry im plese man hide eval deeds,0,anger
2966,2966,Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp ,ever put fist laptops screen time new one lao he,1,joy
2967,2967,Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow ,yo girls do tribute snape do nudes tribute contribute cock snap cum swallow,1,joy
2968,2968,All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS ,pleasing night lane next round amp bring liverpool infield boys,1,joy
2969,2969,"@user butter up the walls, nightmare ",butter walls nightmare,3,sadness
2970,2970,@user @user shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos ,shot black police woman typical looney toon thinking hillary divide anger chaos,0,anger
2971,2971,I feel horrible. I have accounting today but physically and mentally am not okay 😪 ,feel horrible accounting today physically mentally okay,3,sadness
2972,2972,I found #marmite in Australia. `:)  ,found marine australia,1,joy
2973,2973,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH  ,god,0,anger
2974,2974,Happy Birthday shorty. Stay fine stay breezy stay wavy @user 😘 ,happy birthday shorty stay fine stay breezy stay wavy,1,joy
2975,2975,I really hate Mel and Sue. They think they're hilarious and they're just awful ,really hate mel sue think re hilarious re awful,0,anger
2976,2976,@user not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply ,buses unreliable e ticket app unable get two buses late work fuming useless reply,0,anger
2977,2977,@user try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious ,try asking cheeseburger onion amp mustard mcdonald's hilarious,1,joy
2978,2978,"With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie ",tired body mind sparkling teeth say followers good night apocalypse good luck aspire,1,joy
2979,2979,@user @user I'm despondent ,i despondent,3,sadness
2980,2980,Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA ,pakistan biggest victim terrorism nawal sharif really biggest creator terrorism una,0,anger
2981,2981,But guess what ? I'm sober ,guess i sober,1,joy
2982,2982,Am I watching #BacheloretteAU or Zoolander ?  #samvrhys ,watching bachelorette colander,1,joy
2983,2983,Probs spent a grand total of five minutes sober since Sunday evening :) #freshers ,probe spent grand total five minutes sober since sunday evening fresher,1,joy
2984,2984,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy  ,ugh asleep yet fol think low key i afraid might miss something sleepy,3,sadness
2985,2985,"@user A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism ",plus point wo it queue loos plus points nope ca it think sexism,0,anger
2986,2986,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed ,women it like girls resent looking great wish still looked like washed,0,anger
2987,2987,@user @user @user Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear??? ,fuck ing job report newscast another bully go fear,0,anger
2988,2988,@user @user yes it's shocking how islamophobic Indias are considering how many Muslims live there ,yes i shocking indian considering many muslims live,0,anger
2989,2989,Fellaini has been playing ahead of this guy...just let that sink in ,felling playing ahead guy let sink,3,sadness
2990,2990,@user I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress ,knew going would definitely buy it live texas ca it play des depress,3,sadness
2991,2991,"Does anyone know, are both Sims in a dual sim phone both locked to the same network! #worry ",anyone know sims dual sim phone locked network worry,3,sadness
2992,2992,But i'll be a pity. 🐑 #lively ,all pity ewe lively,1,joy
2993,2993,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible ,kid pool yelling get foot ass shutup parents kids horrible,0,anger
2994,2994,@user this sad truth! ,sad truth,3,sadness
2995,2995,So happy my next class is canceled bc..im od tired 😭 ,happy next class canceled be im od tired,1,joy
2996,2996,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.   ,straight people even arse straight guys think means threesome fine,0,anger
2997,2997,@user @user what did I do to offend you? 🙄😭😂 ,offend,3,sadness
2998,2998,"If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale ",trailer die i gon na die then trailer sadness,3,sadness
2999,2999,"Aidy: *has a physics question*\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her' ",aid physics question said ok i gon na ask tristan cause it wan na aggravate,0,anger
3000,3000,"Even at this level, rojo still manages to play god damn awful. #MUFC ",even level mojo still manages play god damn awful muff,1,joy
3001,3001,The moment of the day when you have to start to plaster a smile in your face. #depression ,moment day start plaster smile face depression,3,sadness
3002,3002,"I have learned over the years that when one's mind is made up, this diminishes fear. –Rosa Parks #quotes #motivation ",learned years one i mind made diminishes fear rosa parks quotes motivation,2,optimism
3003,3003,"@user Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful. ",maybe i re asked study hard get job like way would it dreadful,2,optimism
3004,3004,"@user @user @user Call me a pessimist, but I don't think therapy can fix whatever is wrong with Anthony Weiner. ",call pessimist it think therapy fix whatever wrong anthony weiner,3,sadness
3005,3005,Should of stayed in Dubai 😞 ,stayed dubai,3,sadness
3006,3006,@user quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless ,quite simply worst airline ve ever used shocking appalling dire dismal useless,0,anger
3007,3007,When my friends send me ballons and fireworks through text... #amazing  ,friends send gallons fireworks text amazing,1,joy
3008,3008,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows ,someone set fire alarm i angry middle moisturizing elbows,0,anger
3009,3009,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore  #nojobsinbiology ",months left possess undergraduate degree feel like ca it handle adulthood anymore,0,anger
3010,3010,I really wanna take advantage of UofW's gym but i'm shy af. ,really wan na take advantage of i gym i shy af,3,sadness
3011,3011,@user please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader! ,please tell us protesting injustice requires burning beating looting terrible optics true leader,0,anger
3012,3012,"@user my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit. ",typical shake i banana i almond milk top chia protein sometimes add pub ice fruit,1,joy
3013,3013,Making my buddy cry !! Bitch wait for revenge 🤗👌🏻 ,making buddy cry bitch wait revenge,0,anger
3014,3014,I hate Bakewell tart … anything that tastes of almond essence is just horrid! #GBBO ,hate farewell tart i anything tastes almond essence horrid go,0,anger
3015,3015,Miami proficiency is like pleasing by what name miami beaches: pIkxb ,miami proficiency like pleasing name miami beaches pike,1,joy
3016,3016,Yet again another night I should've stayed in😊 ,yet another night ve stayed,1,joy
3017,3017,"@user tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture ",tells order ship sept arriving sept today lies terrible,0,anger
3018,3018,@user Mourinho is horrid ,horrid,0,anger
3019,3019,#RIPKara i could have seen her at a local mall or any school football games. im disheartened ,could seen local mall school football games im disheartened,3,sadness
3020,3020,"@user Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling ",hi folks flight going hour late departing inv ery go getting refund please boiling,0,anger
3021,3021,@user he's a horrible person and now i gag when i see people quote him ,i horrible person gag see people quote,0,anger
3022,3022,@user @user @user Guys don't use that type of language. Save it for raging... ,guys it use type language save raging,0,anger
3023,3023,@user @user @user awe!!! #cnn so bias and doesn't care about people only money ,awe can bias it care people money,0,anger
3024,3024,so probably hunger and depression and dissociating equals a weird time anything else ,probably hunger depression associating equals weird time anything else,3,sadness
3025,3025,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear ",it let fear hold back want use i power push towards goals fear action fear,2,optimism
3026,3026,@user roy as fiery ,roy fiery,0,anger
3027,3027,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible ,got please put left turn signal williams ivan allen or bled absolutely ridiculous horrible,0,anger
3028,3028,My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!!  #TerenceCrutcher ,teens sons left car get haircuts i praying storm make home safely,2,optimism
3029,3029,Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there! ,bet pawpaw good time rejoicing heaven first birthday,1,joy
3030,3030,Police: Atlanta rapper Shawty Lo killed in fiery car crash ,police atlanta rapper shawty lo killed fiery car crash,3,sadness
3031,3031,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016 ",north america is sweden exhilarating hockey ve ever watched wow mitts silky team ich,1,joy
3032,3032,When you lose somebody close to your heart you lose yourself as well 💔 #lost ,lose somebody close heart lose well brokenhearted lost,3,sadness
3033,3033,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors. ,i really hitting flavors sparkling water rap know i tripping half french spanish flavors,1,joy
3034,3034,Val having a nervous breakdown #floss #GBBO ,val nervous breakdown floss go,3,sadness
3035,3035,@user @user cheering and clapping I assume ,cheering clapping assume,1,joy
3036,3036,My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness ,heartbeat forever stumbling memories things past longing loss shape form sadness,3,sadness
3037,3037,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone  ",bloody hell pam calm could sworn something black amp hairy ran across carpet,0,anger
3038,3038,@user turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome ,turn shit home button accessibility when innovation become mind fucker rage,0,anger
3039,3039,Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶😇 ,heart heavy lost furry family members remembering max izzie forever friends dogface,3,sadness
3040,3040,@user I want to achieve to your level of optimism ,want achieve level optimism,2,optimism
3041,3041,"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life ",literally eat creamy pesto pasta topped grilled chicken sun dried tomatoes asparagus pine nuts every single day life,1,joy
3042,3042,It's a Moving Day! #stress  #hope ,i moving day stress hope,2,optimism
3043,3043,Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up) ,serious lives beckham south london i love guru big,2,optimism
3044,3044,@user I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses. ,i look forward hoping lots useful looks whiskey glasses,1,joy
3045,3045,@user - as CEO of a charity you could reasonably expect @user not to attempt to crudely inflame tensions. ,ceo charity could reasonably expect attempt crudely inflame tensions,0,anger
3046,3046,Can't start a good day without a cup of tea! \n\n #tea  #day #goodday ,ca it start good day without cup tea in tea day goddam,1,joy
3047,3047,Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh. ,mexican ladies irritate fuck outta lil preschool fucking kids welfare amp suh,0,anger
3048,3048,luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick ,luv seeing man scowl face walking protein shaker clenching fists immediately stop i suck dick,0,anger
3049,3049,The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3 ,sorrow grim reminder bad video games could get bit trigger happy times rip mugs,3,sadness
3050,3050,@user he chirp ,chirp,1,joy
3051,3051,.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @user ,we express deep concern suspension i please reactivate never violated roles,0,anger
3052,3052,@user @user - remind them 'Twenty's Plenty' #revenge! ,remind twenty i plenty revenge,0,anger
3053,3053,Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk ,well stomach cramps make spin class easier body hate digesting porridge much spinning sulk,3,sadness
3054,3054,I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃 ,feel like burden every day waste it know get be get discouraged wan na lay around,3,sadness
3055,3055,Feels grim not having your nails done ,feels grim nails done,3,sadness
3056,3056,@user she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖 ,i pathetic hated nicole cute amp showman amp could it get one bitter michelle,0,anger
3057,3057,#ArchangelSummit @user  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear ,anyone brave last mins longer everyone else leadership fear,2,optimism
3058,3058,@user @user #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada! ,fun watching team north america cheering team canada,1,joy
3059,3059,STAY JADED everyone is #terrible ,stay jaded everyone terrible,0,anger
3060,3060,someone kik me @ montanashay_ \n #kikme  ,someone kid i kike,0,anger
3061,3061,I think they may be  ,think may,2,optimism
3062,3062,the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms ,world drives whoever assessed vulnerable build guards amp invigorate raging self defense mechanisms,0,anger
3063,3063,@user @user @user @user He's jubilant to hear the word that he probably uses in secret heard out loud. ,i jubilant hear word probably uses secret heard loud,1,joy
3064,3064,"Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in ",dropped phone sink earlier sound everything else life without music put earphones,0,anger
3065,3065,Literally feels sg to be happy with sam😍 ,literally feels so happy sam,1,joy
3066,3066,So you're unhappy? ,re unhappy,3,sadness
3067,3067,@user i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet? ,i actually offended naming fattening sandwich man died coronary disease likely due diet,0,anger
3068,3068,@user that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before? ,i great i easy i amp i amazing nervousness turns adrenaline had concerts soloist,1,joy
3069,3069,"Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4 ",blessed mourn comforted i it,2,optimism
3070,3070,"@user 'Pleased to meet you. You obviously know me,' offers her hand to shake. ",pleased meet obviously know offers hand shake,1,joy
3071,3071,@user @user @user don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7 ,it ever compare scrubs ben all shake whole do throw to,0,anger
3072,3072,#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA ,afghanistan vice president salwar danish slams pakistan breeding terrorism una address un usa,0,anger
3073,3073,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming ,sorry guys absolutely idea time all cam tomorrow keep posted fuming,0,anger
3074,3074,"@user @user #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war ",incredible tho think i animated film documentary lebanon war,1,joy
3075,3075,@user But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human. ,think need experience bit madness amp despair stuff makes us human,2,optimism
3076,3076,"Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful. ",watching football matches without commentary something rejoice found transmission city i match like today joyful,1,joy
3077,3077,I feel like I am drowning. #depression  #falure #worthless ,feel like drowning depression failure worthless,3,sadness
3078,3078,"@user No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly ",probably person likely completely understand learn true sadly,3,sadness
3079,3079,"@user @user agreed! 😍 an awe to meet such beautiful, powerful animals. ",agreed awe meet beautiful powerful animals,1,joy
3080,3080,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash ,settled fill house old trash repainted junk trash,0,anger
3081,3081,today afghanistan tell us where the terrorism is planned whaaaooo#UNGA ,today afghanistan tell us terrorism planned una,0,anger
3082,3082,Candice's pout is gonna take someone eye out mate! #GBBO ,candice i pout gon na take someone eye mate go,0,anger
3083,3083,Bloody parking ticket 😒💸 #fuming ,bloody parking ticket fuming,0,anger
3084,3084,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful ",radio told lady gaga going country like beatles decided opera singing final albums awful,0,anger
3085,3085,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit! ",nice see back best good player lost way bit,1,joy
3086,3086,i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work? ,talking last week outside appearance ie dread locks affect ability work,3,sadness
3087,3087,The focal points of war lie in #terrorism and the #UN needs to address #violentextremism ,focal points war lie terrorism un needs address,2,optimism
3088,3088,@user AND his momma was worse than Tony sopranos momma #wow #sad #history #major ,momma worse tony sopranos momma wow sad history major,3,sadness
3089,3089,"@user At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing, ",least i willing discuss better keep insults light occasional levity creative being,2,optimism
